,index,team_id,fixture_id,starting_datetime,fixture_order
1513073,525851,15619,520637,2010-04-04 19:30,46.5
525850,525850,15619,520636,2010-04-04 19:30,46.5
527023,527023,18123,652233,2010-04-10 6:00,66.5
527019,527019,18123,650052,2010-04-10 6:00,66.5
1515210,527988,16255,554368,2010-04-10 22:00,11.5
527983,527983,16255,554363,2010-04-10 22:00,11.5
1515889,528667,828,530908,2010-04-11 19:00,103.5
528667,528667,828,530908,2010-04-11 19:00,103.5
1515920,528698,15602,520625,2010-04-11 19:30,45.5
528695,528695,15602,520622,2010-04-11 19:30,45.5
1517173,529951,2276,10319375,2010-04-17 12:45,115.5
529949,529949,2276,10319372,2010-04-17 12:45,115.5
530543,530543,1278,784068,2010-04-17 16:00,156.5
1517753,530531,1278,772630,2010-04-17 16:00,156.5
530751,530751,16255,554355,2010-04-17 22:00,13.5
1517974,530752,16255,554356,2010-04-17 22:00,13.5
1518667,531445,29782,956841,2010-04-18 16:00,127.5
1518668,531446,29782,956843,2010-04-18 16:00,127.5
1518736,531514,15619,520611,2010-04-18 19:15,50.5
531515,531515,15602,520612,2010-04-18 19:15,47.5
1518737,531515,15602,520612,2010-04-18 19:15,47.5
531516,531516,15619,520629,2010-04-18 19:15,50.5
1518909,531687,2276,10319384,2010-04-20 12:45,117.5
531686,531686,2276,10319353,2010-04-20 12:45,117.5
532369,532369,358,866200,2010-04-23 14:00,80.5
532370,532370,358,866201,2010-04-23 14:00,80.5
532695,532695,2276,10319359,2010-04-24 12:45,119.5
1519917,532695,2276,10319359,2010-04-24 12:45,119.5
492205,492205,1278,772639,2010-04-24 16:00,158.5
1520317,533095,1278,784080,2010-04-24 16:00,158.5
1520491,533269,828,531010,2010-04-24 22:00,106.5
1520493,533271,16255,554342,2010-04-24 22:00,15.5
533270,533270,16255,554341,2010-04-24 22:00,15.5
533269,533269,828,531010,2010-04-24 22:00,106.5
534061,534061,15619,520619,2010-04-25 19:15,52.5
534059,534059,15619,520617,2010-04-25 19:15,52.5
534100,534100,2687,511061,2010-04-25 21:00,96.5
534097,534097,2687,500998,2010-04-25 21:00,96.5
1521932,534710,358,866208,2010-04-30 14:00,83.5
1521935,534713,358,866213,2010-04-30 14:00,83.5
536390,536390,828,531134,2010-05-02 18:30,108.5
1523612,536390,828,531134,2010-05-02 18:30,108.5
1523795,536573,2276,10319338,2010-05-04 12:45,121.5
536567,536567,2276,10319327,2010-05-04 12:45,121.5
1525039,537817,1278,784098,2010-05-08 16:00,164.5
537758,537758,1278,772658,2010-05-08 16:00,164.5
1525778,538556,29782,956876,2010-05-09 16:00,133.5
538559,538559,29782,956878,2010-05-09 16:00,133.5
1525944,538722,5687,377489,2010-05-10 14:00,139.5
538719,538719,5687,1092909,2010-05-10 14:00,139.5
1526036,538814,358,866251,2010-05-11 15:00,86.5
1526033,538811,358,866246,2010-05-11 15:00,86.5
539303,539303,358,866266,2010-05-14 15:00,88.5
539305,539305,358,866268,2010-05-14 15:00,88.5
539494,539494,2276,10319320,2010-05-15 12:45,126.5
1526714,539492,2276,10319286,2010-05-15 12:45,126.5
1527053,539831,1278,772667,2010-05-15 16:00,166.5
539876,539876,1278,784099,2010-05-15 16:00,166.5
540331,540331,15602,520599,2010-05-16 19:00,55.5
540329,540329,15602,520580,2010-05-16 19:00,55.5
1528070,540848,358,866288,2010-05-21 15:00,90.5
540826,540826,358,866274,2010-05-21 15:00,90.5
541018,541018,3370,1507573,2010-05-22 11:45,90.5
1528238,541016,3370,633697,2010-05-22 11:45,90.5
541342,541342,1278,772678,2010-05-22 16:00,168.5
541404,541404,1278,784111,2010-05-22 16:00,168.5
1528955,541733,15602,520585,2010-05-23 19:00,57.5
1528957,541735,15602,520587,2010-05-23 19:00,57.5
541891,541891,2276,10319281,2010-05-25 12:45,131.5
1529110,541888,2276,10319248,2010-05-25 12:45,131.5
541966,541966,17847,627002,2010-05-25 22:00,84.5
1529192,541970,16255,554328,2010-05-25 22:00,21.5
1529188,541966,17847,627002,2010-05-25 22:00,84.5
541968,541968,16255,554326,2010-05-25 22:00,21.5
542211,542211,358,866300,2010-05-28 15:00,93.5
1529433,542211,358,866300,2010-05-28 15:00,93.5
542412,542412,2276,10319250,2010-05-29 12:45,133.5
1529639,542417,2276,10319260,2010-05-29 12:45,133.5
1529687,542465,8724,765406,2010-05-29 13:00,95.5
542423,542423,8724,760842,2010-05-29 13:00,95.5
1529978,542756,1278,784119,2010-05-29 16:00,170.5
1529917,542695,1278,772685,2010-05-29 16:00,170.5
1530044,542822,16255,554315,2010-05-29 22:00,23.5
542820,542820,16255,554313,2010-05-29 22:00,23.5
543097,543097,15602,520574,2010-05-30 19:00,59.5
543096,543096,15602,520573,2010-05-30 19:00,59.5
543183,543183,2276,10319233,2010-06-01 12:45,135.5
1530408,543186,2276,10319238,2010-06-01 12:45,135.5
1531597,544375,358,866334,2010-06-11 15:00,97.5
1531595,544373,358,866331,2010-06-11 15:00,97.5
544514,544514,8724,760885,2010-06-12 13:00,99.5
1531717,544495,8724,765446,2010-06-12 13:00,99.5
1531809,544587,11197,314464,2010-06-12 15:00,110.5
1531810,544588,11197,312938,2010-06-12 15:00,110.5
545234,545234,16255,554289,2010-06-19 22:00,27.5
1532460,545238,16255,554310,2010-06-19 22:00,27.5
545673,545673,16255,554294,2010-06-26 22:00,29.5
1532897,545675,16255,554296,2010-06-26 22:00,29.5
545792,545792,15602,520554,2010-06-27 19:00,65.5
545791,545791,15602,520553,2010-06-27 19:00,65.5
1533439,546217,15619,520556,2010-07-04 14:00,70.5
546217,546217,15619,520556,2010-07-04 14:00,70.5
1533502,546280,15602,520540,2010-07-04 19:00,67.5
546284,546284,15602,520559,2010-07-04 19:00,67.5
546349,546349,2276,10319214,2010-07-06 12:45,137.5
1533572,546350,2276,10319215,2010-07-06 12:45,137.5
546585,546585,2276,10319217,2010-07-10 12:45,139.5
1533810,546588,2276,10319222,2010-07-10 12:45,139.5
546735,546735,15619,520545,2010-07-11 14:00,72.5
1533958,546736,15619,520546,2010-07-11 14:00,72.5
547096,547096,2276,10319192,2010-07-17 12:45,141.5
1534319,547097,2276,10319195,2010-07-17 12:45,141.5
1534373,547151,11197,314426,2010-07-17 15:00,117.5
1534380,547158,11197,312705,2010-07-17 15:00,117.5
547720,547720,16255,554278,2010-07-23 22:00,35.5
1534940,547718,16255,554276,2010-07-23 22:00,35.5
1535098,547876,8461,1081203,2010-07-24 15:00,2.5
1535101,547879,8461,1081206,2010-07-24 15:00,2.5
1535217,547995,15602,520538,2010-07-24 18:45,73.5
547995,547995,15602,520538,2010-07-24 18:45,73.5
548504,548504,2276,10319178,2010-07-28 12:45,143.5
1535726,548504,2276,10319178,2010-07-28 12:45,143.5
548798,548798,2276,10319179,2010-07-31 12:45,145.5
1536021,548799,2276,10319181,2010-07-31 12:45,145.5
549091,549091,16255,554267,2010-07-31 22:00,37.5
1536312,549090,16255,554266,2010-07-31 22:00,37.5
1536622,549400,15619,520527,2010-08-01 18:45,78.5
1536623,549401,15619,520528,2010-08-01 18:45,78.5
549590,549590,1797,1089600,2010-08-04 15:00,69.5
1536815,549593,1797,351432,2010-08-04 15:00,69.5
1536888,549666,16255,554254,2010-08-04 22:00,39.5
549666,549666,16255,554254,2010-08-04 22:00,39.5
550372,550372,15619,520511,2010-08-07 19:00,80.5
550374,550374,15619,520512,2010-08-07 19:00,80.5
1537663,550441,17902,629543,2010-08-07 23:00,107.5
550441,550441,17902,629543,2010-08-07 23:00,107.5
552472,552472,15602,520502,2010-08-15 18:45,79.5
552473,552473,15602,520503,2010-08-15 18:45,79.5
552619,552619,16255,554242,2010-08-16 22:00,41.5
1539839,552617,16255,554240,2010-08-16 22:00,41.5
554002,554002,16255,554232,2010-08-21 22:00,43.5
1541223,554001,16255,554231,2010-08-21 22:00,43.5
555300,555300,12700,872362,2010-08-27 15:00,52.5
555295,555295,12700,869780,2010-08-27 15:00,52.5
1542721,555499,18123,652088,2010-08-28 8:00,94.5
555509,555509,18123,649969,2010-08-28 8:00,94.5
1544555,557333,828,527486,2010-08-29 18:30,111.5
557333,557333,828,527486,2010-08-29 18:30,111.5
1544889,557667,17902,629565,2010-08-30 23:30,115.5
557667,557667,17902,629565,2010-08-30 23:30,115.5
1545213,557991,12700,869799,2010-09-03 14:00,54.5
1545222,558000,12700,872377,2010-09-03 14:00,54.5
558137,558137,18123,649940,2010-09-04 6:00,97.5
558135,558135,18123,652094,2010-09-04 6:00,97.5
1546548,559326,15602,520482,2010-09-05 14:00,85.5
559323,559323,15619,520479,2010-09-05 14:00,88.5
559333,559333,15619,520499,2010-09-05 14:00,88.5
1546555,559333,15602,520499,2010-09-05 14:00,85.5
560195,560195,12700,869834,2010-09-10 14:00,56.5
560197,560197,12700,872398,2010-09-10 14:00,56.5
14503,14503,14170,1099525,2010-09-11 13:30,4.5
560598,560598,1294,1099531,2010-09-11 13:30,89.5
1547831,560609,14170,1099538,2010-09-11 13:30,4.5
1547844,560622,1294,1099553,2010-09-11 13:30,89.5
14597,14597,16255,554227,2010-09-11 22:00,47.5
1548624,561402,16255,554225,2010-09-11 22:00,47.5
563870,563870,17146,583157,2010-09-18 17:00,80.5
1551092,563870,17146,583157,2010-09-18 17:00,80.5
1551791,564569,9713,724349,2010-09-19 14:00,38.5
564581,564581,9713,268425,2010-09-19 14:00,38.5
565742,565742,12700,869906,2010-09-24 14:00,60.5
565769,565769,12700,872440,2010-09-24 14:00,60.5
1553714,566492,28608,734938,2010-09-25 14:30,72.5
566497,566497,28608,734953,2010-09-25 14:30,72.5
1554165,566943,16255,554171,2010-09-25 22:00,51.5
566947,566947,16255,554180,2010-09-25 22:00,51.5
1555702,568480,12700,872460,2010-10-01 12:00,62.5
1555716,568494,12700,869944,2010-10-01 12:00,62.5
1556304,569082,14144,1099517,2010-10-02 13:00,95.5
569073,569073,14144,1099512,2010-10-02 13:00,95.5
569063,569063,1294,1099503,2010-10-02 13:00,92.5
569055,569055,1294,1099499,2010-10-02 13:00,92.5
569207,569207,1632,36908,2010-10-02 14:00,126.5
1556533,569311,1632,80271,2010-10-02 14:00,126.5
570537,570537,828,527808,2010-10-03 18:30,116.5
1557759,570537,828,527808,2010-10-03 18:30,116.5
1557832,570610,886,505573,2010-10-03 21:00,242.5
1557830,570608,886,520135,2010-10-03 21:00,242.5
571028,571028,12700,872491,2010-10-08 12:00,64.5
571051,571051,12700,869992,2010-10-08 12:00,64.5
1560241,573019,12700,870037,2010-10-15 12:00,66.5
1560213,572991,12700,872519,2010-10-15 12:00,66.5
1561940,574718,9713,724466,2010-10-17 13:00,46.5
574493,574493,9713,267525,2010-10-17 13:00,46.5
575534,575534,12700,870068,2010-10-22 12:00,68.5
1562737,575515,12700,872541,2010-10-22 12:00,68.5
575706,575706,18123,652055,2010-10-23 6:00,108.5
575708,575708,18123,649889,2010-10-23 6:00,108.5
1563816,576594,17146,583098,2010-10-23 17:00,90.5
1563815,576593,17146,583096,2010-10-23 17:00,90.5
1563919,576697,828,528026,2010-10-23 19:00,120.5
576697,576697,828,528026,2010-10-23 19:00,120.5
1563958,576736,16255,554135,2010-10-23 22:00,57.5
576739,576739,16255,554141,2010-10-23 22:00,57.5
1567434,580212,17146,583092,2010-11-02 17:00,95.5
580211,580211,17146,583091,2010-11-02 17:00,95.5
585726,585726,12700,872601,2010-11-12 12:00,74.5
585685,585685,12700,870159,2010-11-12 12:00,74.5
1598570,611348,828,528810,2010-11-14 19:00,124.5
611348,611348,828,528810,2010-11-14 19:00,124.5
638678,638678,828,529026,2010-11-21 19:00,126.5
1625900,638678,828,529026,2010-11-21 19:00,126.5
644746,644746,12700,870235,2010-11-26 12:00,78.5
645011,645011,12700,872632,2010-11-26 12:00,78.5
1657439,670217,12700,870276,2010-12-03 11:00,80.5
1657678,670456,12700,872649,2010-12-03 11:00,80.5
400709,400709,17847,627032,2011-01-08 10:00,92.5
1387931,400709,17847,627032,2011-01-08 10:00,92.5
1392912,405690,9527,556681,2011-01-30 14:00,101.5
1392989,405767,9527,797690,2011-01-30 14:00,101.5
407241,407241,828,529059,2011-02-05 22:30,130.5
1394463,407241,828,529059,2011-02-05 22:30,130.5
408798,408798,16585,577323,2011-02-12 15:00,128.5
408804,408804,16585,681890,2011-02-12 15:00,128.5
408872,408872,28386,681905,2011-02-12 16:30,7.5
408876,408876,28386,1112205,2011-02-12 16:30,7.5
1401795,414573,12700,872662,2011-03-04 13:00,82.5
1401790,414568,12700,870303,2011-03-04 13:00,82.5
414743,414743,4370,647776,2011-03-05 6:00,85.5
1401969,414747,4370,652280,2011-03-05 6:00,85.5
416465,416465,828,529386,2011-03-06 22:30,134.5
1403687,416465,828,529386,2011-03-06 22:30,134.5
417067,417067,12700,872672,2011-03-11 13:00,84.5
417063,417063,12700,870345,2011-03-11 13:00,84.5
1406973,419751,12700,870382,2011-03-18 13:00,86.5
1406979,419757,12700,872689,2011-03-18 13:00,86.5
421819,421819,828,529528,2011-03-20 19:30,137.5
1409041,421819,828,529528,2011-03-20 19:30,137.5
1410688,423466,28561,723137,2011-03-27 13:00,54.5
423471,423471,28561,723187,2011-03-27 13:00,54.5
1411542,424320,828,529235,2011-03-30 0:00,139.5
424320,424320,828,529235,2011-03-30 0:00,139.5
1411873,424651,12700,872726,2011-04-01 14:00,90.5
1411866,424644,12700,870453,2011-04-01 14:00,90.5
1412007,424785,16518,1112172,2011-04-02 0:00,92.5
1412006,424784,17146,1112171,2011-04-02 0:00,100.5
424784,424784,16518,1112171,2011-04-02 0:00,92.5
424785,424785,17146,1112172,2011-04-02 0:00,100.5
1413062,425840,828,529599,2011-04-02 22:00,141.5
425840,425840,828,529599,2011-04-02 22:00,141.5
1413461,426239,7883,723364,2011-04-03 13:00,68.5
1413458,426236,7883,723201,2011-04-03 13:00,68.5
427481,427481,12700,872735,2011-04-08 14:00,92.5
427477,427477,12700,870484,2011-04-08 14:00,92.5
1417473,430251,12700,872754,2011-04-15 14:00,94.5
1417469,430247,12700,870527,2011-04-15 14:00,94.5
1417647,430425,4370,652314,2011-04-16 6:00,96.5
1417636,430414,4370,648224,2011-04-16 6:00,96.5
431789,431789,28574,723242,2011-04-17 13:00,22.5
1419020,431798,28574,723250,2011-04-17 13:00,22.5
433393,433393,12700,870560,2011-04-22 14:00,96.5
433362,433362,12700,872778,2011-04-22 14:00,96.5
1422187,434965,828,530894,2011-04-24 19:00,145.5
434965,434965,828,530894,2011-04-24 19:00,145.5
1423058,435836,12700,870608,2011-04-29 14:00,98.5
435816,435816,12700,872791,2011-04-29 14:00,98.5
438054,438054,17847,627099,2011-05-03 8:30,112.5
1425276,438054,17847,627099,2011-05-03 8:30,112.5
438730,438730,17847,627097,2011-05-07 11:00,114.5
1425953,438731,17847,627098,2011-05-07 11:00,114.5
1427203,439981,28313,723345,2011-05-08 14:00,61.5
439960,439960,28313,723296,2011-05-08 14:00,61.5
1428246,441024,17847,627106,2011-05-13 10:15,116.5
441025,441025,17847,627107,2011-05-13 10:15,116.5
1428261,441039,12700,870671,2011-05-13 15:00,102.5
1428293,441071,12700,872842,2011-05-13 15:00,102.5
1429516,442294,28568,723313,2011-05-15 14:00,62.5
442293,442293,28568,723308,2011-05-15 14:00,62.5
1430654,443432,2632,982286,2011-05-20 17:00,133.5
1430663,443441,2632,427138,2011-05-20 17:00,133.5
1432353,445131,12700,870710,2011-05-27 15:00,105.5
1432386,445164,12700,872882,2011-05-27 15:00,105.5
445796,445796,828,531100,2011-05-28 19:00,149.5
1433018,445796,828,531100,2011-05-28 19:00,149.5
446602,446602,12700,872903,2011-06-03 15:00,107.5
446581,446581,12700,870724,2011-06-03 15:00,107.5
1434233,447011,828,531160,2011-06-04 19:00,151.5
447011,447011,828,531160,2011-06-04 19:00,151.5
1436519,449297,4370,648972,2011-06-25 6:00,118.5
449298,449298,4370,652392,2011-06-25 6:00,118.5
456503,456503,6062,520799,2011-08-14 19:00,227.5
1443731,456509,6062,474564,2011-08-14 19:00,227.5
466591,466591,6062,494594,2011-09-11 19:00,244.5
1453829,466607,6062,477220,2011-09-11 19:00,244.5
1022867,35645,14719,1015055,2013-03-24 0:00,7.5
35646,35646,30410,1014968,2013-03-24 0:00,71.5
35645,35645,30410,1015055,2013-03-24 0:00,71.5
1022868,35646,14719,1014968,2013-03-24 0:00,7.5
1022831,35609,14624,488161,2013-04-04 0:00,55.5
35610,35610,15282,488064,2013-04-04 0:00,80.5
35609,35609,15282,488161,2013-04-04 0:00,80.5
1022832,35610,14624,488064,2013-04-04 0:00,55.5
319827,319827,3621,1006444,2013-04-06 20:00,371.5
1307043,319821,3621,485878,2013-04-06 20:00,371.5
324323,324323,10982,518341,2013-04-14 22:00,344.5
1311538,324316,10982,1040204,2013-04-14 22:00,344.5
325093,325093,3621,1104731,2013-04-18 1:00,377.5
1312324,325102,3621,486077,2013-04-18 1:00,377.5
36096,36096,30522,1023614,2013-04-21 0:00,30.5
1023318,36096,10051,1023614,2013-04-21 0:00,67.5
36093,36093,30522,1023701,2013-04-21 0:00,30.5
1023315,36093,10051,1023701,2013-04-21 0:00,67.5
1023313,36091,18898,1570078,2013-04-24 0:00,29.5
327956,327956,18898,1570076,2013-04-24 0:00,29.5
13117,13117,5923,505866,2013-05-05 0:00,268.5
1319985,332763,5923,1051015,2013-05-05 0:00,268.5
1323682,336460,6062,1024666,2013-05-12 19:00,331.5
336462,336462,6062,521147,2013-05-12 19:00,331.5
1023190,35968,6033,371191,2013-05-18 0:00,285.5
35968,35968,6033,371191,2013-05-18 0:00,285.5
1324772,337550,4629,10314509,2013-05-18 14:00,103.5
337568,337568,4629,122187,2013-05-18 14:00,103.5
1326012,338790,6062,521157,2013-05-19 19:00,335.5
338786,338786,6062,1024662,2013-05-19 19:00,335.5
1022794,35572,6033,371238,2013-05-25 0:00,287.5
35573,35573,6033,371237,2013-05-25 0:00,287.5
340649,340649,7555,728315,2013-05-26 15:00,29.5
1327750,340528,7555,728331,2013-05-26 15:00,29.5
1329152,341930,13312,525856,2013-06-01 20:00,142.5
341935,341935,13312,495350,2013-06-01 20:00,142.5
35452,35452,15747,1003699,2013-06-05 0:00,41.5
1022679,35457,30200,1003793,2013-06-05 0:00,66.5
35457,35457,15747,1003793,2013-06-05 0:00,41.5
1022674,35452,30200,1003699,2013-06-05 0:00,66.5
1330543,343321,11282,314940,2013-06-12 16:00,35.5
343321,343321,11306,314940,2013-06-12 16:00,65.5
1330550,343328,11282,315055,2013-06-12 16:00,35.5
343328,343328,11306,315055,2013-06-12 16:00,65.5
1332221,344999,13312,526101,2013-06-30 20:00,151.5
345000,345000,13312,495426,2013-06-30 20:00,151.5
351356,351356,4629,10314268,2013-08-14 16:30,117.5
1338585,351363,4629,122256,2013-08-14 16:30,117.5
352186,352186,184,1070745,2013-08-17 14:00,204.5
1339261,352039,184,32083,2013-08-17 14:00,204.5
357647,357647,184,1070532,2013-08-31 14:00,209.5
357470,357470,184,32544,2013-08-31 14:00,209.5
358308,358308,9266,467028,2013-08-31 21:30,323.5
1345531,358309,9266,542416,2013-08-31 21:30,323.5
1350618,363396,28245,961191,2013-09-15 10:00,120.5
1350594,363372,28245,946479,2013-09-15 10:00,120.5
1352659,365437,4629,122309,2013-09-21 13:00,129.5
365386,365386,4629,10314378,2013-09-21 13:00,129.5
1357885,370663,9860,454445,2013-09-29 19:30,37.5
1357895,370673,9860,455618,2013-09-29 19:30,37.5
1357953,370731,16621,564743,2013-09-29 23:00,64.5
370733,370733,16621,564818,2013-09-29 23:00,64.5
370731,370731,16620,564743,2013-09-29 23:00,65.5
1357955,370733,16620,564818,2013-09-29 23:00,65.5
375924,375924,15384,517824,2013-10-13 17:00,146.5
1363141,375919,15384,503144,2013-10-13 17:00,146.5
1363178,375956,9860,454457,2013-10-13 19:00,41.5
1363199,375977,9860,455635,2013-10-13 19:00,41.5
1365392,378170,2736,384888,2013-10-20 13:00,198.5
378327,378327,2736,725728,2013-10-20 13:00,198.5
382841,382841,4629,122364,2013-11-02 13:00,141.5
382809,382809,4629,10314441,2013-11-02 13:00,141.5
383532,383532,6635,1057669,2013-11-03 9:00,145.5
383526,383526,6635,246605,2013-11-03 9:00,145.5
383615,383615,28245,946734,2013-11-03 11:00,136.5
1370841,383619,28245,961330,2013-11-03 11:00,136.5
1375705,388483,28245,961381,2013-11-17 11:00,140.5
388491,388491,28245,946794,2013-11-17 11:00,140.5
1378064,390842,2736,725891,2013-11-24 12:00,207.5
1378087,390865,2736,384935,2013-11-24 12:00,207.5
1380992,393770,14343,525058,2013-12-01 20:00,188.5
393803,393803,14343,456067,2013-12-01 20:00,188.5
1381582,394360,9860,454514,2013-12-07 1:00,58.5
1381581,394359,9860,455719,2013-12-07 1:00,58.5
198514,198514,14169,443568,2014-02-15 14:00,135.5
1185735,198513,14169,443505,2014-02-15 14:00,135.5
198513,198513,2278,443505,2014-02-15 14:00,173.5
1185736,198514,2278,443568,2014-02-15 14:00,173.5
198544,198544,16371,557250,2014-02-15 14:30,22.5
198545,198545,16371,557274,2014-02-15 14:30,22.5
199641,199641,15384,516471,2014-02-16 17:00,171.5
1186861,199639,15384,502658,2014-02-16 17:00,171.5
199749,199749,560,675490,2014-02-16 20:00,157.5
199758,199758,560,1051106,2014-02-16 20:00,157.5
204422,204422,560,1051412,2014-03-02 20:00,161.5
204418,204418,560,675523,2014-03-02 20:00,161.5
1194278,207056,560,1052236,2014-03-09 20:00,163.5
1194257,207035,560,675545,2014-03-09 20:00,163.5
209854,209854,15384,516668,2014-03-16 17:00,180.5
209851,209851,15384,502736,2014-03-16 17:00,180.5
211111,211111,4629,122465,2014-03-22 14:00,149.5
211262,211262,4629,10314460,2014-03-22 14:00,149.5
213976,213976,6635,226242,2014-03-29 11:00,156.5
1201211,213989,6635,1055508,2014-03-29 11:00,156.5
217044,217044,4629,122499,2014-04-05 13:00,153.5
217132,217132,4629,10314486,2014-04-05 13:00,153.5
223276,223276,11691,436310,2014-04-18 15:00,50.5
1210498,223276,8941,436310,2014-04-18 15:00,30.5
223275,223275,11691,436290,2014-04-18 15:00,50.5
1210497,223275,8941,436290,2014-04-18 15:00,30.5
230839,230839,6413,1040243,2014-05-04 18:30,259.5
230853,230853,6413,672697,2014-05-04 18:30,259.5
999848,12626,4629,10314581,2014-05-24 14:00,170.5
1223275,236053,4629,122645,2014-05-24 14:00,170.5
1224817,237595,197,223747,2014-06-01 14:00,309.5
1224853,237631,197,225503,2014-06-01 14:00,309.5
1225036,237814,13312,495872,2014-06-01 20:00,210.5
